price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,basement,Renovated,age_when_sold,distance_from_seattle_km,distance_from_nearest_hotspot
255000.0,4,2.0,2430,8960,1.0,0,3,7,1430,1960,0,98178,1,0,54,14.197899015187991,14.678047796928347
501000.0,2,2.0,1300,2500,1.0,0,4,7,770,1926,0,98117,1,0,89,9.086129970050298,8.414884835402779
450000.0,3,1.0,1060,4650,1.0,0,3,7,910,1950,0,98116,1,0,65,5.516452112118918,3.5055058485404884
360000.0,3,2.25,2200,8000,2.0,0,3,8,2200,1981,0,98055,0,0,33,19.500918611291777,14.224699542544993
460000.0,4,1.75,1720,3050,1.5,0,5,7,1040,1929,0,98116,1,0,85,5.979620191004875,5.053734146936322
753000.0,3,1.75,2360,8290,1.0,0,4,7,1180,1950,0,98115,1,0,65,8.43824632601287,3.965591156909038
389950.0,2,1.0,820,4234,1.0,1,3,6,820,1951,0,98136,0,0,64,9.45179837507983,8.978828952765282
469000.0,2,1.0,1030,4400,1.0,0,3,7,1030,1924,0,98117,0,0,90,8.597255390719708,8.452184457541426
550000.0,4,1.75,2030,5688,2.0,4,4,9,1730,1939,0,98146,1,0,75,11.76804317952469,9.769942017920997
565000.0,5,3.5,2700,11675,1.5,2,4,6,1950,1948,0,98133,1,0,66,12.411253748193932,10.975799812407482
189650.0,2,1.75,1100,7600,1.0,0,3,6,1100,1980,0,98198,0,0,34,21.44904222409481,5.50839501578657
260000.0,3,1.75,1340,8000,1.0,0,3,7,1340,1980,0,98038,0,0,34,34.469296566787,25.590526658190736
243000.0,3,1.75,1790,12000,1.0,0,3,7,1040,1960,0,98198,1,0,54,23.59105685759261,6.467004636665489
1100000.0,4,2.5,3830,13800,1.0,4,4,9,2030,1969,0,98006,1,0,45,13.837511299176873,5.397844796552364
249000.0,3,1.5,1580,7200,1.0,0,4,7,1080,1976,0,98092,1,0,38,39.13702271726675,24.027433079933676
720000.0,2,1.0,2020,7200,1.0,3,4,7,1700,1947,0,98146,1,0,67,11.806529197502341,9.656779079067482
905000.0,4,2.5,3330,9557,2.0,0,3,10,3330,1995,0,98006,0,0,20,18.26527336010982,4.463179812351066
824500.0,4,2.5,2610,3500,1.5,0,5,7,1610,1927,0,98115,1,0,88,8.754607109567521,7.3379053030749954
762500.0,4,2.75,2610,8760,1.0,0,4,8,1760,1978,0,98040,1,0,36,8.008070301988544,6.793028613498037
580000.0,3,2.5,1740,1280,3.0,2,3,8,1740,2008,0,98116,0,0,7,4.540557755968629,2.47857287119047
380000.0,3,2.0,1840,8580,1.0,0,3,8,1840,1990,0,98058,0,0,24,21.93008523636944,14.703725946728408
805000.0,3,1.75,1080,3200,1.0,0,4,7,880,1926,0,98103,1,0,89,4.925133983430697,6.466500097330169
520000.0,4,1.75,1240,4532,1.5,0,4,7,1240,1944,0,98117,0,0,70,9.851965321285457,9.000615077852464
175000.0,2,1.0,1170,8925,1.0,2,3,6,1170,1911,0,98198,0,0,103,22.761787015367183,5.599911625783879
353500.0,4,2.25,1760,9602,2.0,0,3,7,1760,1987,0,98058,0,0,27,24.045270423909177,17.523046117319744
500000.0,4,2.5,2230,26989,1.0,1,4,8,1400,1962,0,98166,1,0,53,19.789282447071834,3.5881521891579946
386500.0,3,1.75,1520,7350,1.0,0,4,7,1140,1972,0,98034,1,0,43,17.27812213517629,9.52375320570029
210000.0,2,1.0,1450,4750,1.0,0,3,7,850,1950,0,98118,1,0,64,9.669932833409833,13.094817579256974
439500.0,3,2.5,1600,6510,1.0,0,3,7,940,1983,0,98155,0,0,32,18.07616390993262,14.185006596872988
315000.0,5,2.5,3220,5751,2.0,0,3,8,3220,2002,0,98042,0,0,12,31.213307614692816,22.22692608855387
339000.0,4,2.5,1830,8601,2.0,0,3,7,1830,2003,0,98038,0,0,11,36.458681580830046,26.806154720131055
655000.0,4,2.25,2200,9163,1.0,0,4,8,1430,1971,0,98006,1,0,43,14.684248206495072,4.837102065669205
740000.0,2,2.5,2170,8678,1.0,0,3,8,2170,2008,0,98053,0,0,6,26.782771719319484,15.049202727171087
685000.0,5,2.5,1900,7843,2.0,0,5,7,1900,1966,0,98008,0,0,49,15.85269704784981,4.37881625935064
550000.0,5,2.5,2960,9877,1.0,0,4,7,1480,1960,0,98005,1,0,55,12.278827002435442,5.686811923671414
405000.0,2,1.75,1710,4234,2.0,0,3,7,1330,1920,1979,98136,1,1,94,9.201204301284431,8.702611261323458
765000.0,4,2.25,2620,17366,1.0,3,3,9,1430,1984,0,98075,1,0,31,19.29360118479778,1.6917167760643343
625000.0,3,2.0,2140,3600,2.0,0,3,8,1680,1911,1997,98116,1,1,104,4.511005588613054,3.0467768513739277
207000.0,4,2.5,2100,19680,1.5,0,3,6,2100,1914,0,98055,0,0,100,16.12122021815328,13.77549974852265
370000.0,4,2.5,2100,19680,1.5,0,3,6,2100,1914,0,98055,0,0,101,16.12122021815328,13.77549974852265
475000.0,3,2.5,1460,4961,1.0,0,4,8,1150,1988,0,98033,1,0,26,14.949065136142313,7.07255643948882
365000.0,2,1.0,990,8250,1.0,0,3,7,990,1955,0,98133,0,0,59,13.236606627620063,10.764440505470787
411800.0,4,2.25,2190,6800,1.0,0,5,7,1340,1969,0,98011,1,0,45,17.780537307730153,10.59667763662056
668000.0,5,3.5,3990,42436,2.0,0,3,9,2710,2002,0,98027,1,0,12,29.71260855820982,16.297398485447967
618000.0,3,2.5,2340,3630,2.0,0,3,9,2340,1998,0,98122,0,0,16,1.8826418394397755,6.560937471773004
247500.0,4,2.0,2460,5921,1.0,0,4,7,1230,1948,0,98002,1,0,66,34.43653252651303,18.457005523468872
345000.0,5,3.0,2080,6150,1.0,0,3,7,1040,1950,0,98116,1,0,64,6.095546616172002,4.347186121658374
616300.0,3,2.0,1700,8400,2.0,2,3,7,1700,1927,0,98033,0,0,88,13.61703789243729,5.666176626143868
348000.0,3,1.5,1330,6768,1.0,0,4,7,1330,1952,0,98155,0,0,63,14.537520131598042,11.340741762891115
425000.0,3,2.5,1630,10762,1.0,0,3,7,1630,1994,0,98011,0,0,20,19.927605610561095,12.621565245806785
850000.0,5,2.75,2920,11880,1.0,0,5,8,1660,1968,0,98027,1,0,46,24.850826612778743,10.05963786035005
820000.0,5,2.75,2830,6137,2.0,0,3,9,2830,2010,0,98074,0,0,4,20.609093509997667,2.829053859359792
832000.0,4,2.25,3190,52953,2.0,0,4,10,3190,1980,0,98075,0,0,35,19.336547138452513,1.5553108985375987
835000.0,3,1.75,1490,3840,2.0,0,3,8,1490,1984,2014,98033,0,1,30,12.982504146002723,5.420220271074893
350000.0,3,2.5,1630,3425,2.0,0,3,8,1630,1999,0,98059,0,0,16,18.496497736926923,12.0776806773002
349000.0,4,2.5,2280,4096,2.0,0,3,7,2280,2003,0,98056,0,0,11,17.708077922790242,13.757103237825367
1130000.0,6,3.75,3010,4360,2.0,0,3,9,2000,2014,0,98103,1,0,0,9.020991580040416,7.927889828274637
320000.0,3,2.5,1590,3480,2.0,0,3,7,1590,2004,0,98056,0,0,11,18.148243652037273,13.906476888583192
150000.0,3,1.0,1250,7210,1.0,0,4,7,1250,1968,0,98031,0,0,47,24.399660621496817,16.76317505834026
340000.0,3,1.0,1710,10190,1.0,0,3,6,1310,1949,0,98168,1,0,65,11.145535161896802,10.637395009537107
785500.0,4,4.0,3280,8448,2.0,0,3,10,3280,2007,0,98075,0,0,7,27.072857405465864,9.281692242213577
410500.0,4,2.5,3362,8601,2.0,0,3,8,3362,2004,0,98003,0,0,11,38.654617903429816,18.969134814804054
580000.0,3,2.5,2200,11000,2.0,2,3,9,2200,1978,0,98008,0,0,36,16.588083996574568,1.226818311999397
345000.0,2,1.5,830,920,2.0,0,3,7,830,2005,0,98144,0,0,10,2.082879428158872,7.008050804659892
550000.0,3,2.25,2160,37000,1.5,0,4,7,1760,1933,0,98052,1,0,81,19.9477752610779,12.103897259368727
449500.0,4,3.0,2580,7299,2.0,0,3,8,2580,1998,0,98058,0,0,16,20.858264194793524,14.799295431011743
300000.0,3,1.0,2150,7007,1.0,0,3,6,2150,1954,0,98177,0,0,60,17.418491679307593,15.397158256713759
915000.0,4,2.5,3510,28052,2.0,0,3,10,3510,1988,0,98053,0,0,26,21.702938376529083,8.79022501557229
599000.0,4,2.75,2020,2750,1.0,0,3,8,1010,1917,2014,98122,1,1,97,3.083890861098139,5.828966925899346
755000.0,4,2.5,2120,10202,1.0,0,4,7,1620,1960,0,98005,1,0,54,12.368756233203408,5.623443973057172
400000.0,3,1.0,1250,7157,1.0,0,3,7,1250,1944,2010,98125,0,1,71,14.183126137523153,10.402254607967507
133000.0,3,1.0,980,9115,1.0,0,3,7,980,1968,0,98198,0,0,47,25.905024247808075,7.799935085781203
330000.0,4,1.5,1250,8400,1.0,0,3,7,960,1951,0,98155,1,0,64,16.101472362743866,12.584998542539294
330000.0,4,1.0,1100,5000,1.5,0,5,6,1100,1904,0,98055,0,0,111,16.39755202803792,14.29540159241631
375000.0,3,1.75,1330,9417,1.0,0,5,6,710,1936,0,98125,1,0,78,13.209823378947956,9.3832198791875
485000.0,4,2.75,2560,8956,1.0,0,4,7,1500,1968,0,98034,1,0,46,17.8302504162542,10.27514182306068
470000.0,4,2.5,1850,11250,1.5,0,3,7,1210,1981,0,98074,1,0,33,20.37612032006757,4.539217300919579
1050000.0,4,3.0,2790,3600,2.0,0,3,8,1880,1905,2013,98119,1,1,109,4.06222662388345,4.035210594417455
548800.0,4,1.0,1660,4704,1.5,0,3,7,1260,1930,0,98115,1,0,84,9.564346401053552,7.459553678242325
315000.0,2,1.0,1080,2674,1.0,0,4,6,720,1919,0,98108,1,0,95,5.31654212671109,8.334105505214879
590000.0,3,2.0,3030,9374,1.0,1,4,7,2100,1959,0,98136,1,0,55,9.667810791675826,8.999420087341054
439950.0,4,2.5,2380,12067,2.0,0,3,7,2380,2002,0,98059,0,0,12,19.3480347777756,12.250542429340303
325000.0,3,1.75,2250,26337,1.0,0,3,8,2250,1980,0,98092,0,0,34,37.19125004904306,23.949505080998474
400000.0,2,1.0,880,5111,1.0,0,3,6,880,1931,0,98115,0,0,83,10.488039802333455,7.759675564603534
685000.0,4,2.5,2770,10051,2.0,0,3,10,2770,1987,0,98074,0,0,27,21.82124525273176,5.6497355990222475
339950.0,3,2.0,1340,10200,1.5,0,3,7,1340,1953,0,98133,0,0,61,18.89539613919877,16.294859502303147
315000.0,3,1.75,1660,8160,1.0,0,4,7,1660,1951,0,98166,0,0,63,16.289357895356808,5.2306557082285785
411753.0,3,2.5,1710,3795,2.0,0,3,7,1710,2009,0,98053,0,0,6,25.18918014169073,12.785130920345265
577000.0,2,1.75,1620,4879,1.0,0,3,7,1040,1924,2011,98116,1,1,90,5.629782098145344,4.506452496682434
500000.0,3,1.75,1530,8829,1.0,0,5,8,1530,1972,0,98006,0,0,42,13.873414803408428,7.736214141875754
210000.0,3,2.0,1440,10111,1.0,0,3,7,1440,1963,0,98001,0,0,51,29.286796308274717,11.579891115092394
640000.0,4,1.75,2020,16120,1.0,0,3,7,2020,1969,0,98010,0,0,45,36.392324450282985,27.230203557987693
460000.0,4,1.75,1870,8663,1.0,0,5,7,1870,1949,0,98133,0,0,66,14.566202738042541,12.636573467729262
265000.0,2,1.0,620,4760,1.0,0,3,6,620,1941,0,98126,0,0,74,9.238856299969187,9.182047723721903
230000.0,3,1.0,1240,6195,1.0,0,3,6,1240,1948,0,98028,0,0,66,18.675881471813277,13.494173678963689
315000.0,3,1.75,1890,10661,1.0,0,5,7,1460,1978,0,98038,1,0,37,34.511959764593435,26.10178109216169
432000.0,3,1.75,2410,51763,1.0,0,4,8,1410,1981,0,98077,1,0,33,25.66713647100648,16.991217575327745
467000.0,3,2.5,1530,3984,2.0,0,3,8,1530,1995,0,98029,0,0,20,24.73759183134786,7.15009075131879
255000.0,5,3.75,2800,9900,1.0,0,3,7,2800,1964,0,98023,0,0,50,31.957739413849605,11.697898265201479
316500.0,3,1.75,1460,6360,1.0,2,3,7,1010,1979,0,98106,1,0,36,8.499340997191998,9.405823446298305
190000.0,4,2.0,1580,6250,1.0,0,3,7,860,1977,0,98155,1,0,38,17.840319010517643,14.026520870552764
490000.0,3,2.0,1450,2400,1.5,0,3,8,1450,1900,2003,98107,0,1,114,8.244949311037773,7.144779027468845
378000.0,4,1.75,1990,23200,1.0,0,4,7,1990,1976,0,98059,0,0,39,20.279908025865712,12.107005632630806
598800.0,6,4.0,4470,17877,3.0,3,3,9,3230,2013,0,98188,1,0,2,17.781292547144876,9.548243599887368
333800.0,5,3.0,1980,3868,1.0,0,3,7,1220,1990,0,98118,1,0,24,10.777150132234505,13.887338630482768
690000.0,4,2.5,2920,9904,2.0,0,4,9,2920,1990,0,98029,0,0,24,25.51126137609328,7.777391446175596
320000.0,4,1.75,1660,6200,1.0,0,4,6,830,1948,0,98108,1,0,66,5.278877745943325,8.353183895722735
1250000.0,4,3.5,3190,6000,1.5,3,4,9,2410,1912,0,98144,1,0,103,3.967940309737358,7.77422720212158
335000.0,3,1.5,1560,9600,1.0,0,4,7,1560,1961,0,98033,0,0,53,15.849601783505168,7.873177779364175
840000.0,3,2.5,3050,33920,1.0,0,3,8,3050,2004,0,98052,0,0,10,22.285865427312537,12.462573333017124
608250.0,4,2.75,3030,21780,2.0,0,3,8,3030,1986,0,98166,0,0,28,17.591018900106388,5.0975047529530375
550000.0,3,2.5,2260,4165,2.0,0,3,7,2260,2005,0,98075,0,0,9,24.35850438313856,6.578768960834951
240000.0,3,1.0,1260,7920,1.0,0,3,7,1260,1966,0,98003,0,0,49,29.08747076443877,10.33085997390951
998000.0,3,2.25,3370,11757,2.0,2,4,9,3370,1980,0,98006,0,0,35,14.01125297115933,6.213685882301566
275000.0,3,1.75,1490,8000,1.0,0,3,8,1490,1978,0,98030,0,0,36,27.91744722453183,17.426522191740297
284200.0,3,2.5,1570,9292,1.0,0,3,7,1110,1977,0,98001,1,0,38,30.10613349705527,12.6689705351384
930800.0,5,2.5,4150,96574,2.0,0,3,10,4150,1988,0,98053,0,0,26,22.536032619708866,9.055948457261149
930000.0,4,3.0,2900,10400,1.0,3,5,8,1530,1959,0,98008,1,0,55,16.522147949542845,1.5837790462671353
215000.0,4,1.5,1430,8775,1.0,0,3,7,1030,1979,0,98023,1,0,35,33.89725592982475,12.904585067914274
483945.0,2,1.75,1480,5120,1.0,0,4,6,840,1951,0,98116,1,0,63,6.9957866659653245,5.767713350367464
347000.0,3,1.75,1240,8050,1.0,0,4,7,1240,1978,0,98074,0,0,36,21.610766930297803,4.379310494275391
232500.0,3,2.0,1370,9760,1.0,0,4,7,1110,1979,0,98023,1,0,36,34.18208336398219,13.179283993566266
390000.0,4,2.25,1770,33132,1.0,0,4,8,1190,1965,0,98058,1,0,49,22.835402308162433,17.323423456837524
550000.0,3,2.25,2160,15360,1.0,0,3,8,1410,1965,2000,98007,1,1,49,14.676221978323548,4.6607911826635355
590000.0,4,2.5,2340,8971,2.0,0,3,9,2340,1987,0,98029,0,0,27,24.463049813752324,6.919148636509156
420850.0,1,1.0,960,40946,1.0,0,5,5,960,1945,0,98014,0,0,69,36.441842834463436,20.778104679247598
345000.0,4,2.5,2280,8190,1.0,3,3,7,1390,1983,0,98188,1,0,32,18.878341155082676,9.263728459568867
429800.0,3,2.0,1970,7000,1.0,0,3,8,1970,1986,0,98038,0,0,29,33.717920466472584,24.58053957690825
302000.0,4,1.75,1530,17664,1.5,0,3,7,1530,1968,0,98058,0,0,46,21.450464257526956,15.940174768405868
800000.0,4,1.5,1790,3952,1.5,0,4,8,1790,1932,0,98103,0,0,82,9.329770860784036,9.236994022046307
250000.0,3,2.5,1700,6000,2.0,0,3,8,1700,1997,0,98092,0,0,17,39.24158304295479,21.718266419695883
605000.0,3,2.0,2660,4500,1.0,0,4,7,1330,1922,0,98199,1,0,92,6.453285411181235,3.2911651184561688
412000.0,3,1.75,1950,52256,1.0,0,4,8,1950,1985,0,98042,0,0,29,37.769858246717305,26.3435776695829
252000.0,3,2.0,1340,5670,2.0,0,3,6,1340,1994,0,98055,0,0,20,20.253713712637545,15.183442843720183
375000.0,3,1.0,1130,12500,1.5,0,3,7,1130,1954,0,98118,0,0,60,7.96689407858982,11.089957680941867
725000.0,2,1.75,1950,2719,1.0,0,5,7,1010,1919,0,98103,1,0,95,5.12353501889902,6.136477730699228
471750.0,5,3.5,3790,8200,1.0,1,3,8,2120,2001,0,98056,1,0,13,16.836511079712665,13.50605742367394
490000.0,4,2.25,2020,85813,2.0,0,3,7,2020,1995,0,98027,0,0,19,26.757870087191332,13.256616836646705
439000.0,2,1.0,800,5100,1.0,0,3,7,800,1945,0,98117,0,0,69,8.96916464388806,7.602370209267365
355000.0,4,2.0,1770,8890,1.0,0,5,6,1770,1949,0,98166,0,0,65,16.459163697688705,5.238881649152013
250000.0,1,0.75,940,87120,1.0,0,3,6,940,1944,0,98019,0,0,71,30.8061318199417,17.465331423341922
780000.0,4,2.25,2260,16188,1.0,0,3,10,2260,1984,0,98006,0,0,31,17.17613576760174,3.4289580444880916
409000.0,2,1.0,890,3271,1.0,0,4,6,890,1918,0,98116,0,0,96,6.036708529325989,5.357116095543752
420000.0,2,1.0,860,3880,1.0,0,4,6,860,1916,0,98117,0,0,98,9.932896578824456,8.544541428452009
200000.0,1,0.75,680,9600,1.0,0,3,5,680,1947,0,98115,0,0,67,10.221753840414499,7.090091827430922
830000.0,2,1.5,2130,35679,1.0,0,4,7,2130,1963,0,98033,0,0,52,13.669266416818168,5.8368708467896635
695000.0,3,2.5,2390,4555,2.0,0,3,9,2390,2006,0,98074,0,0,8,23.07788484179417,6.115570554236813
815000.0,4,2.75,3488,9614,2.0,0,3,10,3488,1998,0,98074,0,0,16,23.930744739763778,6.369141339337549
210000.0,3,1.75,1260,6223,1.0,0,3,7,820,1983,0,98042,1,0,31,30.612554003910525,18.8276493137311
635000.0,3,1.75,2940,6000,1.0,2,4,8,1590,1957,0,98177,1,0,57,13.336849525878042,12.543808548624778
562500.0,4,2.5,2440,7322,2.0,0,3,9,2440,1991,0,98056,0,0,23,13.910261320011465,8.888348644093632
402500.0,4,2.5,2600,11951,2.0,0,3,10,2600,1988,0,98023,0,0,26,33.47433012163934,13.243069991682136
555000.0,3,2.0,2080,7020,1.0,0,4,7,1040,1951,0,98115,1,0,63,8.609673495462541,4.413988749526519
310000.0,3,1.0,1990,7173,1.0,0,3,7,1990,1972,0,98034,0,0,42,14.732907582101948,7.513643120033505
500000.0,4,2.5,2840,18001,2.0,0,3,9,2840,1994,0,98019,0,0,20,31.249954516422733,18.834130324852392
430000.0,6,3.0,2630,8800,1.0,0,3,7,1610,1959,0,98125,1,0,55,12.624293332327767,8.471710192455964
627500.0,4,1.0,1560,4080,1.5,0,3,7,1560,1923,0,98103,0,0,91,7.2192869206965815,6.946000705029385
335000.0,4,2.5,2330,7050,2.0,0,3,8,2330,1998,0,98178,0,0,16,14.031256550302293,14.45059988119069
962000.0,4,2.25,3320,20100,1.0,0,4,8,1810,1981,0,98006,1,0,34,14.526174569738783,5.86796212063473
299000.0,3,1.75,1730,14270,1.0,0,3,7,1730,1959,0,98065,0,0,55,38.3591694914879,20.84132483396055
399950.0,4,2.5,3110,5868,2.0,0,3,8,3110,2001,0,98042,0,0,14,29.72622606267654,20.449520077490583
322000.0,3,1.0,1230,9660,1.0,0,3,7,1230,1968,0,98053,0,0,47,22.10357168826509,10.405082236035364
430000.0,2,1.5,950,4625,1.0,0,4,7,950,1949,0,98103,0,0,65,9.473049871071233,8.6050364554661
307000.0,3,1.75,1890,13860,1.0,0,5,7,1890,1966,0,98042,0,0,48,25.272378891900306,18.195922782868987
194000.0,3,1.5,1010,5000,1.0,0,3,6,1010,1943,0,98178,0,0,71,13.283020697074765,11.753117425176004
180000.0,3,1.0,1010,8581,1.0,0,4,6,1010,1920,0,98002,0,0,94,34.696976825682405,18.354057709596457
465000.0,4,2.25,2340,13383,1.0,0,3,8,1170,1983,0,98074,1,0,31,22.18944044772008,5.431219193485405
722500.0,4,2.5,2460,9296,2.0,0,3,9,2460,1978,0,98007,0,0,37,13.523707801735616,4.772613495556883
470450.0,2,1.0,1010,3400,1.0,0,3,7,1010,1921,0,98103,0,0,93,7.222554050409423,6.807413655155401
280000.0,3,2.5,1650,6000,2.0,0,3,7,1650,1990,0,98030,0,0,25,29.286349429144664,16.214432571284505
176250.0,4,2.0,1440,6702,1.0,0,4,7,1440,1966,0,98002,0,0,49,34.53809714512072,18.199207316266893
560000.0,5,1.0,1710,9100,1.5,0,4,7,1320,1926,0,98126,1,0,88,8.34138112398726,8.138224062165584
830000.0,3,2.5,2760,11287,2.0,3,3,10,2000,1991,0,98028,1,0,23,15.6271502016584,10.264409431232297
276900.0,2,1.0,1350,10096,1.0,2,4,7,1350,1952,0,98045,0,0,62,43.343778588912755,26.125387515216147
625000.0,3,1.75,1660,4800,2.0,0,3,7,1660,1906,0,98112,0,0,108,3.168516319658643,5.1217210353255345
1020000.0,4,2.5,2960,4760,2.0,0,3,8,2160,1900,0,98102,1,0,115,3.5533911166829313,5.596189701770653
463500.0,1,1.0,1090,8750,1.0,0,4,6,1090,1924,0,98118,0,0,90,8.75448314486555,12.101857527063618
485000.0,3,2.5,3110,9015,2.0,0,3,9,3110,1990,0,98058,0,0,24,23.407877200800186,17.731251478813213
272000.0,3,2.0,1380,7476,1.0,0,3,7,1380,1989,0,98001,0,0,25,30.6561280518111,13.06919866427218
305000.0,2,1.0,1290,3140,2.0,0,3,7,1290,2008,0,98053,0,0,6,25.065291539015963,12.753298919928394
760000.0,3,2.5,1980,13964,1.0,0,5,7,1980,1959,0,98040,0,0,55,8.803100395254537,8.627639990441688
387500.0,2,1.0,870,6126,1.0,0,4,7,870,1938,0,98125,0,0,77,10.72703531440898,8.385986526534921
352000.0,4,2.5,2470,5015,2.0,0,3,8,2470,2004,0,98038,0,0,10,36.31141922120352,27.580201787544045
507000.0,3,1.75,2140,40098,1.0,0,5,8,1490,1950,0,98058,1,0,64,25.723817876464928,18.15576480839718
156000.0,3,1.0,770,9750,1.0,0,3,6,770,1941,0,98188,0,0,73,17.798368926043285,9.38792663877905
580000.0,3,3.25,1490,857,3.0,0,3,8,1220,2001,0,98102,1,0,13,3.3370023405034224,6.059326120399586
630000.0,4,2.5,2510,35020,1.0,0,4,8,1610,1977,0,98075,1,0,37,24.81569601889044,7.027611726892046
275000.0,5,1.5,1950,9000,1.0,0,3,7,1130,1964,0,98146,1,0,50,13.135339662118415,8.593773381043345
835000.0,5,4.0,3600,14720,1.0,2,5,8,1800,1960,0,98034,1,0,54,13.267639494005643,6.222603304543698
340000.0,4,2.5,2380,7850,2.0,0,3,8,2380,1995,0,98055,0,0,19,21.378914814910214,14.38951580235208
329350.0,2,1.0,720,6687,1.0,0,3,6,720,1942,0,98117,0,0,72,10.682046388583329,10.453068976740077
1480000.0,3,3.5,4070,26000,2.0,0,3,11,4070,1991,0,98033,0,0,23,13.22595514366822,5.47607698741986
719950.0,3,2.25,2190,2416,3.0,0,3,8,2190,2014,0,98117,0,0,0,8.533405536438623,7.508488394303369
235000.0,1,1.0,810,2451,1.0,0,5,7,810,1941,0,98126,0,0,73,10.264703659595902,10.253814335516982
875000.0,3,1.5,2440,5750,1.0,0,3,8,1320,1939,0,98115,1,0,76,10.68140339744271,6.880934948673446
380000.0,4,1.75,1740,9150,1.0,0,3,7,1740,1974,0,98188,0,0,41,17.830996355987597,8.993408702536511
475000.0,4,2.5,2120,57050,2.0,0,3,9,2120,1989,0,98072,0,0,25,23.031307313421483,15.369122423479402
210000.0,2,2.0,1190,7570,1.0,0,3,6,1190,1939,0,98146,0,0,75,10.564997231510077,10.973650907442583
350000.0,4,1.0,1010,6000,1.0,0,3,6,750,1925,0,98136,1,0,89,7.155376664093904,6.548618090357225
505000.0,3,2.5,2100,17882,2.0,0,4,8,2100,1985,0,98059,0,0,30,21.626477214274637,13.142018343409852
464900.0,4,2.25,2020,8424,1.0,0,4,7,1380,1979,0,98034,1,0,35,15.27297608052088,8.789486063216216
650000.0,3,2.0,2520,5980,1.0,0,3,8,1790,1957,0,98116,1,0,57,5.034466681100752,3.8655134669024527
369950.0,2,2.75,1370,1140,2.0,0,3,8,1080,2009,0,98133,1,0,6,11.04780402696726,9.687930103271656
250000.0,3,2.5,1530,2890,2.0,0,3,7,1530,2001,0,98108,0,0,13,7.576404665449947,10.872057018059085
320000.0,3,2.5,1530,2890,2.0,0,3,7,1530,2001,0,98108,0,0,14,7.576404665449947,10.872057018059085
340000.0,4,2.25,2530,24700,2.0,0,3,7,2530,1974,0,98031,0,0,40,26.3337430714245,16.333396143088386
440000.0,2,1.5,1010,1968,1.5,0,5,5,1010,1906,0,98107,0,0,108,8.687789798047366,7.433259586293945
940000.0,4,3.0,2720,11740,1.0,0,5,9,2720,1957,0,98040,0,0,57,7.222471832677463,7.155854361014737
399950.0,4,1.5,1850,6125,1.5,0,3,6,1110,1945,0,98126,1,0,69,8.393868842942034,8.56842020462876
528000.0,4,1.75,1860,9750,1.0,0,3,7,1460,1969,0,98034,1,0,46,15.084328899042175,7.624312569927417
545000.0,4,1.75,1940,8990,1.0,0,4,8,1560,1956,0,98034,1,0,58,12.66385259837607,6.069798203403344
575000.0,2,2.0,1680,6194,1.0,0,3,8,1680,2004,0,98053,0,0,11,25.59158478258358,14.341259012010545
235000.0,4,2.75,1770,10184,1.0,0,3,8,1250,1979,0,98023,1,0,35,33.472748571788244,12.45402466934301
272000.0,3,2.5,1790,6371,2.0,0,3,8,1790,1998,0,98092,0,0,16,33.199887626803665,19.546373284219115
380000.0,4,1.75,1720,9600,1.0,0,4,8,1720,1969,0,98059,0,0,46,19.628487576756438,13.660049310933422
195000.0,3,1.0,1280,6967,1.5,0,3,7,1280,1949,0,98155,0,0,66,16.129996616965695,13.123899549620495
297000.0,3,2.5,1690,4988,2.0,0,3,7,1690,2002,0,98038,0,0,12,36.63447294862653,26.98562642570487
349000.0,4,2.5,2190,7294,2.0,0,3,8,2190,2003,0,98023,0,0,12,34.96524273906048,14.35261473657982
320000.0,2,1.0,710,5200,1.0,2,4,6,710,1942,0,98126,0,0,72,8.16970113424563,8.291128929349874
319990.0,4,1.5,1890,10707,1.0,0,3,7,1890,1962,0,98148,0,0,52,19.826452517718906,4.964230706584219
439900.0,2,2.0,1410,12282,1.5,0,5,8,1410,1909,0,98024,0,0,105,31.81420154840268,14.831466817226762
429000.0,3,3.25,2210,3600,2.0,0,3,8,1820,1995,0,98125,1,0,19,11.489003279605818,6.674968869596868
272500.0,3,2.0,1540,6250,1.0,0,3,7,1540,1998,0,98038,0,0,16,36.338803262198795,27.066516741864355
400000.0,4,2.0,1350,7255,1.0,0,4,7,1350,1959,0,98125,0,0,55,13.725846663337549,10.246367702129513
462000.0,5,2.0,1380,4300,1.5,0,3,7,1380,1916,0,98103,0,0,99,6.517301491654481,7.143214870888475
510000.0,2,1.0,890,6095,1.0,0,3,7,890,1947,0,98115,0,0,68,8.841915517466127,5.531738561265872
550000.0,3,2.5,1900,3255,2.0,0,3,8,1900,1988,2000,98007,0,1,26,13.881902578905802,4.193802082079152
150000.0,3,1.0,1240,5200,1.0,0,3,6,1240,1969,0,98042,0,0,46,32.42772537817372,24.099433968343465
460000.0,3,2.5,1730,8490,1.0,0,3,7,1210,1969,0,98034,1,0,45,15.111911886665998,8.146368881087394
632500.0,4,2.5,2090,10306,2.0,0,3,10,2090,1986,0,98074,0,0,28,21.2470246026441,5.3857654648024
361000.0,3,1.75,1650,11220,1.0,0,4,7,1650,1969,0,98077,0,0,45,25.73976710462533,17.807478780688516
